arm,metric,x,density
LZD,propensity_score,0.538160469667319,7.40533082409467e-12
LZD,propensity_score,0.540117416829746,4.29670385104098e-12
LZD,propensity_score,0.542074363992172,2.44473846958874e-12
LZD,propensity_score,0.544031311154599,1.36652286263341e-12
LZD,propensity_score,0.545988258317026,7.51483522119168e-13
LZD,propensity_score,0.547945205479452,4.09207724912526e-13
LZD,propensity_score,0.549902152641879,2.35117081686494e-13
LZD,propensity_score,0.551859099804305,1.31584248634188e-13
LZD,propensity_score,0.553816046966732,7.20315315088908e-14
LZD,propensity_score,0.555772994129159,3.86687447573782e-14
LZD,propensity_score,0.557729941291585,2.03548766313886e-14
LZD,propensity_score,0.559686888454012,1.06594567187501e-14
LZD,propensity_score,0.561643835616438,6.0639045490262e-15
LZD,propensity_score,0.563600782778865,3.22593528024534e-15
LZD,propensity_score,0.565557729941292,1.58079988314899e-15
LZD,propensity_score,0.567514677103718,8.21638889753728e-16
LZD,propensity_score,0.569471624266145,5.81786977362999e-16
LZD,propensity_score,0.571428571428571,2.43014989985411e-16
LZD,propensity_score,0.573385518590998,2.48817454846174e-16
LZD,propensity_score,0.575342465753425,7.62895705547278e-17
LZD,propensity_score,0.577299412915851,6.26162720932306e-17
LZD,propensity_score,0.579256360078278,7.46642180066576e-17
LZD,propensity_score,0.581213307240704,1.41045203684124e-18
LZD,propensity_score,0.583170254403131,1.13232618030562e-17
LZD,propensity_score,0.585127201565558,1.04162699575257e-16
LZD,propensity_score,0.587084148727984,3.39801965740793e-17
LZD,propensity_score,0.589041095890411,5.70544465225396e-17
LZD,propensity_score,0.590998043052838,1.06750609283633e-16
LZD,propensity_score,0.592954990215264,1.03368444053116e-16
LZD,propensity_score,0.594911937377691,7.19900639168919e-17
LZD,propensity_score,0.596868884540117,8.16295044850761e-18
LZD,propensity_score,0.598825831702544,4.65554817984453e-16
LZD,propensity_score,0.600782778864971,4.89268161457559e-16
LZD,propensity_score,0.602739726027397,4.02575474511621e-16
LZD,propensity_score,0.604696673189824,4.82064310369177e-16
LZD,propensity_score,0.606653620352251,5.87214576559181e-16
LZD,propensity_score,0.608610567514677,4.01535701014771e-16
LZD,propensity_score,0.610567514677104,5.11156617249677e-16
LZD,propensity_score,0.61252446183953,4.17606364332209e-16
LZD,propensity_score,0.614481409001957,4.35502720183791e-16
LZD,propensity_score,0.616438356164384,6.28630273231244e-16
LZD,propensity_score,0.61839530332681,6.86085977992892e-16
LZD,propensity_score,0.620352250489237,3.61147945790192e-16
LZD,propensity_score,0.622309197651663,2.58852658937532e-16
LZD,propensity_score,0.62426614481409,9.43263768211586e-17
LZD,propensity_score,0.626223091976517,1.87745898928674e-16
LZD,propensity_score,0.628180039138943,3.81026426000381e-16
